time,x,y,Q,dist,pan,tilt
1770614453.8469179,92.44349,8.896223,4595.147,34,85,90
1770614453.8469317,92.44349,8.896223,4595.147,36,105,90
1770614453.846946,92.44349,8.896223,4595.147,42,125,90
1770614453.846966,92.44349,8.896223,4595.147,17,145,90
1770614453.8469806,92.44349,8.896223,4595.147,34,25,120
1770614453.8469946,92.44349,8.896223,4595.147,35,45,120
1770614453.8470087,92.44349,8.896223,4595.147,35,65,120
1770614453.847023,92.44349,8.896223,4595.147,35,85,120
1770614453.8470368,92.44349,8.896223,4595.147,37,105,120
1770614453.8470514,92.44349,8.896223,4595.147,22,125,120
1770614453.847065,92.44349,8.896223,4595.147,17,145,120
1770614459.3278775,92.44349,8.896223,4611.777,35,25,60
1770614459.3279088,92.44349,8.896223,4611.777,58,45,60
1770614459.3279254,92.44349,8.896223,4611.777,36,65,60
1770614459.3279405,92.44349,8.896223,4611.777,35,85,60
1770614459.32795,92.44349,8.896223,4611.777,36,105,60
1770614459.327964,92.44349,8.896223,4611.777,200,125,60
1770614459.327979,92.44349,8.896223,4611.777,168,145,60
1770614459.3279936,92.44349,8.896223,4611.777,34,25,90
1770614459.3280077,92.44349,8.896223,4611.777,57,45,90
1770614459.3280218,92.44349,8.896223,4611.777,34,65,90
1770614459.3280363,92.44349,8.896223,4611.777,33,85,90
1770614459.3280504,92.44349,8.896223,4611.777,34,105,90
1770614459.3280644,92.44349,8.896223,4611.777,37,125,90
1770614459.3280785,92.44349,8.896223,4611.777,20,145,90
1770614459.3280928,92.44349,8.896223,4611.777,34,25,120
1770614459.328107,92.44349,8.896223,4611.777,16,45,120
1770614459.3281212,92.44349,8.896223,4611.777,35,65,120
1770614459.328136,92.44349,8.896223,4611.777,34,85,120
1770614459.3281505,92.44349,8.896223,4611.777,35,105,120
1770614459.3281648,92.44349,8.896223,4611.777,36,125,120
1770614459.3281784,92.44349,8.896223,4611.777,22,145,120
1770614463.689032,92.44349,8.896223,4611.777,35,25,60
1770614463.6890657,92.44349,8.896223,4611.777,59,45,60
1770614463.6890829,92.44349,8.896223,4611.777,36,65,60
1770614463.6890986,92.44349,8.896223,4611.777,35,85,60
1770614463.6891131,92.44349,8.896223,4611.777,35,105,60
1770614463.6891284,92.44349,8.896223,4611.777,200,125,60
1770614463.689143,92.44349,8.896223,4611.777,200,145,60
1770614463.6891577,92.44349,8.896223,4611.777,33,25,90
1770614463.6891723,92.44349,8.896223,4611.777,58,45,90
1770614463.6891863,92.44349,8.896223,4611.777,34,65,90
1770614463.6892006,92.44349,8.896223,4611.777,33,85,90
1770614463.689215,92.44349,8.896223,4611.777,34,105,90
1770614463.6892285,92.44349,8.896223,4611.777,37,125,90
1770614463.6892428,92.44349,8.896223,4611.777,23,145,90
1770614463.6892571,92.44349,8.896223,4611.777,34,25,120
1770614463.689271,92.44349,8.896223,4611.777,19,45,120
1770614463.6892853,92.44349,8.896223,4611.777,34,65,120
1770614463.6893,92.44349,8.896223,4611.777,34,85,120
1770614463.689314,92.44349,8.896223,4611.777,35,105,120
1770614463.689328,92.44349,8.896223,4611.777,36,125,120
1770614463.6893415,92.44349,8.896223,4611.777,22,145,120
1770614468.5340292,92.44349,8.896223,4611.777,35,25,60
1770614468.5340621,92.44349,8.896223,4611.777,58,45,60
1770614468.5340781,92.44349,8.896223,4611.777,36,65,60
1770614468.5340931,92.44349,8.896223,4611.777,35,85,60
1770614468.5341077,92.44349,8.896223,4611.777,36,105,60
1770614468.5341227,92.44349,8.896223,4611.777,184,125,60
1770614468.5341375,92.44349,8.896223,4611.777,173,145,60
1770614468.5341525,92.44349,8.896223,4611.777,34,25,90
1770614468.534167,92.44349,8.896223,4611.777,58,45,90
1770614468.5341814,92.44349,8.896223,4611.777,34,65,90
1770614468.5341957,92.44349,8.896223,4611.777,33,85,90
1770614468.5342174,92.44349,8.896223,4611.777,34,105,90
1770614468.534232,92.44349,8.896223,4611.777,37,125,90
1770614468.5342455,92.44349,8.896223,4611.777,20,145,90
1770614468.5342598,92.44349,8.896223,4611.777,34,25,120
1770614468.5342736,92.44349,8.896223,4611.777,17,45,120
1770614468.5342877,92.44349,8.896223,4611.777,35,65,120
1770614468.534302,92.44349,8.896223,4611.777,34,85,120
1770614468.5343158,92.44349,8.896223,4611.777,35,105,120
1770614468.5343297,92.44349,8.896223,4611.777,36,125,120
1770614468.5343437,92.44349,8.896223,4611.777,22,145,120
1770614473.852641,92.44349,8.896223,4611.777,35,25,60
1770614473.8526728,92.44349,8.896223,4611.777,58,45,60
1770614473.8526895,92.44349,8.896223,4611.777,36,65,60
1770614473.852705,92.44349,8.896223,4611.777,35,85,60
1770614473.8527198,92.44349,8.896223,4611.777,36,105,60
1770614473.8527346,92.44349,8.896223,4611.777,200,125,60
1770614473.8527493,92.44349,8.896223,4611.777,200,145,60
1770614473.852764,92.44349,8.896223,4611.777,33,25,90
1770614473.8527787,92.44349,8.896223,4611.777,58,45,90
1770614473.8527935,92.44349,8.896223,4611.777,34,65,90
1770614473.8528104,92.44349,8.896223,4611.777,33,85,90
1770614473.8528304,92.44349,8.896223,4611.777,34,105,90
1770614473.8528445,92.44349,8.896223,4611.777,37,125,90
1770614473.8528583,92.44349,8.896223,4611.777,22,145,90
1770614473.8528721,92.44349,8.896223,4611.777,34,25,120
1770614473.8528862,92.44349,8.896223,4611.777,17,45,120
1770614473.8529003,92.44349,8.896223,4611.777,35,65,120
1770614473.852915,92.44349,8.896223,4611.777,34,85,120
1770614473.8529284,92.44349,8.896223,4611.777,35,105,120
1770614473.8529427,92.44349,8.896223,4611.777,36,125,120
1770614473.8529565,92.44349,8.896223,4611.777,22,145,120
1770614484.5377548,92.44349,8.896223,4611.777,35,25,60
1770614484.5377867,92.44349,8.896223,4611.777,58,45,60
1770614484.5378032,92.44349,8.896223,4611.777,36,65,60
1770614484.5378187,92.44349,8.896223,4611.777,35,85,60
1770614484.5378332,92.44349,8.896223,4611.777,36,105,60
1770614484.5378482,92.44349,8.896223,4611.777,183,125,60
1770614484.5378633,92.44349,8.896223,4611.777,135,145,60
1770614484.5378778,92.44349,8.896223,4611.777,34,25,90
1770614484.537892,92.44349,8.896223,4611.777,58,45,90
1770614484.5379066,92.44349,8.896223,4611.777,34,65,90
1770614484.537921,92.44349,8.896223,4611.777,33,85,90
1770614484.5379422,92.44349,8.896223,4611.777,34,105,90
1770614484.537957,92.44349,8.896223,4611.777,37,125,90
1770614484.5379708,92.44349,8.896223,4611.777,20,145,90
1770614484.537985,92.44349,8.896223,4611.777,34,25,120
1770614484.5379992,92.44349,8.896223,4611.777,16,45,120
1770614484.5380132,92.44349,8.896223,4611.777,35,65,120
1770614484.5380278,92.44349,8.896223,4611.777,34,85,120
1770614484.5380418,92.44349,8.896223,4611.777,35,105,120
1770614484.538056,92.44349,8.896223,4611.777,36,125,120
1770614484.53807,92.44349,8.896223,4611.777,22,145,120
1770614489.1291077,92.44349,8.896223,4611.777,35,25,60
1770614489.1291397,92.44349,8.896223,4611.777,59,45,60
1770614489.129156,92.44349,8.896223,4611.777,36,65,60
1770614489.1291716,92.44349,8.896223,4611.777,35,85,60
1770614489.1291866,92.44349,8.896223,4611.777,36,105,60
1770614489.1292012,92.44349,8.896223,4611.777,192,125,60
1770614489.129216,92.44349,8.896223,4611.777,200,145,60
1770614489.12923,92.44349,8.896223,4611.777,34,25,90
1770614489.1292453,92.44349,8.896223,4611.777,52,45,90
1770614489.1292746,92.44349,8.896223,4611.777,34,65,90
1770614489.1292884,92.44349,8.896223,4611.777,33,85,90
1770614489.1293027,92.44349,8.896223,4611.777,34,105,90
1770614489.129317,92.44349,8.896223,4611.777,37,125,90
1770614489.1293306,92.44349,8.896223,4611.777,20,145,90
1770614489.1293452,92.44349,8.896223,4611.777,35,25,120
1770614489.1293592,92.44349,8.896223,4611.777,17,45,120
1770614489.129373,92.44349,8.896223,4611.777,34,65,120
1770614489.1293874,92.44349,8.896223,4611.777,34,85,120
1770614489.1294012,92.44349,8.896223,4611.777,35,105,120
1770614489.1294155,92.44349,8.896223,4611.777,36,125,120
1770614489.1294298,92.44349,8.896223,4611.777,23,145,120
1770614493.818631,92.44349,8.896223,4611.777,35,25,60
1770614493.8186624,92.44349,8.896223,4611.777,58,45,60
1770614493.818679,92.44349,8.896223,4611.777,36,65,60
1770614493.8186936,92.44349,8.896223,4611.777,35,85,60
1770614493.8187084,92.44349,8.896223,4611.777,36,105,60
1770614493.8187237,92.44349,8.896223,4611.777,200,125,60
1770614493.8187482,92.44349,8.896223,4611.777,180,145,60
1770614493.8187647,92.44349,8.896223,4611.777,33,25,90
1770614493.818777,92.44349,8.896223,4611.777,57,45,90
1770614493.8187928,92.44349,8.896223,4611.777,35,65,90
1770614493.8188105,92.44349,8.896223,4611.777,33,85,90
1770614493.8188243,92.44349,8.896223,4611.777,34,105,90
1770614493.8188388,92.44349,8.896223,4611.777,37,125,90
1770614493.818853,92.44349,8.896223,4611.777,20,145,90
1770614493.8188667,92.44349,8.896223,4611.777,34,25,120
1770614493.818881,92.44349,8.896223,4611.777,20,45,120
1770614493.8188946,92.44349,8.896223,4611.777,35,65,120
1770614493.8189092,92.44349,8.896223,4611.777,34,85,120
1770614493.8189235,92.44349,8.896223,4611.777,35,105,120
1770614493.8189373,92.44349,8.896223,4611.777,37,125,120
1770614493.8189514,92.44349,8.896223,4611.777,22,145,120
1770614523.2329364,47.21246,4.280825,4683.637,68,25,60
1770614523.2329705,47.21246,4.280825,4683.637,58,45,60
1770614523.2329845,47.21246,4.280825,4683.637,44,65,60
1770614523.2329984,47.21246,4.280825,4683.637,85,85,60
1770614523.2330112,47.21246,4.280825,4683.637,86,105,60
1770614523.2330248,47.21246,4.280825,4683.637,58,125,60
1770614523.2330377,47.21246,4.280825,4683.637,58,145,60
1770614523.233051,47.21246,4.280825,4683.637,39,25,90
1770614523.2330642,47.21246,4.280825,4683.637,49,45,90
1770614523.2330773,47.21246,4.280825,4683.637,41,65,90
1770614523.2330894,47.21246,4.280825,4683.637,41,85,90
1770614523.2331023,47.21246,4.280825,4683.637,30,105,90
1770614523.233115,47.21246,4.280825,4683.637,30,125,90
1770614523.233129,47.21246,4.280825,4683.637,58,145,90
1770614523.2331414,47.21246,4.280825,4683.637,42,25,120
1770614523.233154,47.21246,4.280825,4683.637,52,45,120
1770614523.2331667,47.21246,4.280825,4683.637,44,65,120
1770614523.2331796,47.21246,4.280825,4683.637,31,85,120
1770614523.2331922,47.21246,4.280825,4683.637,30,105,120
1770614523.233205,47.21246,4.280825,4683.637,19,125,120
1770614523.2332177,47.21246,4.280825,4683.637,10,145,120
1770614528.844025,160.4928,9.729305,4683.637,82,25,60
1770614528.8440578,160.4928,9.729305,4683.637,52,45,60
1770614528.8440754,160.4928,9.729305,4683.637,83,65,60
1770614528.8440914,160.4928,9.729305,4683.637,82,85,60
1770614528.8441057,160.4928,9.729305,4683.637,84,105,60
1770614528.8441205,160.4928,9.729305,4683.637,78,125,60
1770614528.8441353,160.4928,9.729305,4683.637,58,145,60
1770614528.84415,160.4928,9.729305,4683.637,37,25,90
1770614528.844164,160.4928,9.729305,4683.637,37,45,90
1770614528.8441846,160.4928,9.729305,4683.637,37,65,90
1770614528.8442054,160.4928,9.729305,4683.637,37,85,90
1770614528.8442202,160.4928,9.729305,4683.637,30,105,90
1770614528.8442345,160.4928,9.729305,4683.637,30,125,90
1770614528.8442485,160.4928,9.729305,4683.637,16,145,90
1770614528.8442624,160.4928,9.729305,4683.637,39,25,120
1770614528.844277,160.4928,9.729305,4683.637,40,45,120
1770614528.8442907,160.4928,9.729305,4683.637,38,65,120
1770614528.8443055,160.4928,9.729305,4683.637,37,85,120
1770614528.8443196,160.4928,9.729305,4683.637,27,105,120
1770614528.8443334,160.4928,9.729305,4683.637,16,125,120
1770614528.8443475,160.4928,9.729305,4683.637,17,145,120
1770614540.8258693,109.2086,8.228166,4862.594,22,25,60
1770614540.8259006,109.2086,8.228166,4862.594,11,45,60
1770614540.8259168,109.2086,8.228166,4862.594,16,65,60
1770614540.8259313,109.2086,8.228166,4862.594,21,85,60
1770614540.8259456,109.2086,8.228166,4862.594,21,105,60
1770614540.8259597,109.2086,8.228166,4862.594,17,125,60
1770614540.8259742,109.2086,8.228166,4862.594,18,145,60
1770614540.8259885,109.2086,8.228166,4862.594,22,25,90
1770614540.8260021,109.2086,8.228166,4862.594,10,45,90
1770614540.8260167,109.2086,8.228166,4862.594,16,65,90
1770614540.8260307,109.2086,8.228166,4862.594,21,85,90
1770614540.8260446,109.2086,8.228166,4862.594,17,105,90
1770614540.8260581,109.2086,8.228166,4862.594,16,125,90
1770614540.8260717,109.2086,8.228166,4862.594,16,145,90
1770614540.826087,109.2086,8.228166,4862.594,22,25,120
1770614540.826101,109.2086,8.228166,4862.594,11,45,120
1770614540.8261151,109.2086,8.228166,4862.594,16,65,120
1770614540.8261294,109.2086,8.228166,4862.594,22,85,120
1770614540.8261435,109.2086,8.228166,4862.594,16,105,120
1770614540.8261578,109.2086,8.228166,4862.594,16,125,120
1770614540.8261716,109.2086,8.228166,4862.594,18,145,120
1770614545.9839115,42.40175,6.272654,4862.594,16,25,60
1770614545.9839458,42.40175,6.272654,4862.594,10,45,60
1770614545.9839604,42.40175,6.272654,4862.594,93,65,60
1770614545.9839733,42.40175,6.272654,4862.594,17,85,60
1770614545.983986,42.40175,6.272654,4862.594,17,105,60
1770614545.9840014,42.40175,6.272654,4862.594,15,125,60
1770614545.9840188,42.40175,6.272654,4862.594,91,145,60
1770614545.9840333,42.40175,6.272654,4862.594,18,25,90
1770614545.9840472,42.40175,6.272654,4862.594,7,45,90
1770614545.9840615,42.40175,6.272654,4862.594,19,65,90
1770614545.9840753,42.40175,6.272654,4862.594,15,85,90
1770614545.9840891,42.40175,6.272654,4862.594,13,105,90
1770614545.984103,42.40175,6.272654,4862.594,12,125,90
1770614545.9841166,42.40175,6.272654,4862.594,13,145,90
1770614545.9841309,42.40175,6.272654,4862.594,18,25,120
1770614545.9841452,42.40175,6.272654,4862.594,9,45,120
1770614545.9841623,42.40175,6.272654,4862.594,16,65,120
1770614545.9841762,42.40175,6.272654,4862.594,16,85,120
1770614545.9841902,42.40175,6.272654,4862.594,14,105,120
1770614545.9842038,42.40175,6.272654,4862.594,14,125,120
1770614545.984218,42.40175,6.272654,4862.594,14,145,120
1770614553.9877076,49.70145,5.4672,5034.653,70,25,60
1770614553.9877374,49.70145,5.4672,5034.653,31,45,60
1770614553.9877534,49.70145,5.4672,5034.653,38,65,60
1770614553.9877687,49.70145,5.4672,5034.653,55,85,60
1770614553.9877827,49.70145,5.4672,5034.653,57,105,60
1770614553.9877973,49.70145,5.4672,5034.653,58,125,60
1770614553.987811,49.70145,5.4672,5034.653,9,145,60
1770614553.9878356,49.70145,5.4672,5034.653,34,25,90
1770614553.987847,49.70145,5.4672,5034.653,30,45,90
1770614553.9878604,49.70145,5.4672,5034.653,36,65,90
1770614553.9878726,49.70145,5.4672,5034.653,34,85,90
1770614553.9878833,49.70145,5.4672,5034.653,44,105,90
1770614553.9878943,49.70145,5.4672,5034.653,8,125,90
1770614553.9879065,49.70145,5.4672,5034.653,7,145,90
1770614553.9879193,49.70145,5.4672,5034.653,39,25,120
1770614553.9879332,49.70145,5.4672,5034.653,40,45,120
1770614553.987947,49.70145,5.4672,5034.653,40,65,120
1770614553.9879608,49.70145,5.4672,5034.653,44,85,120
1770614553.9879746,49.70145,5.4672,5034.653,42,105,120
1770614553.9879885,49.70145,5.4672,5034.653,9,125,120
1770614553.9880023,49.70145,5.4672,5034.653,8,145,120
1770614558.7826195,105.2476,-0.661798,5034.653,70,25,60
1770614558.78265,105.2476,-0.661798,5034.653,30,45,60
1770614558.7826657,105.2476,-0.661798,5034.653,69,65,60
1770614558.78268,105.2476,-0.661798,5034.653,58,85,60
1770614558.782694,105.2476,-0.661798,5034.653,58,105,60
1770614558.7827086,105.2476,-0.661798,5034.653,58,125,60
1770614558.7827232,105.2476,-0.661798,5034.653,8,145,60
1770614558.7827373,105.2476,-0.661798,5034.653,30,25,90
1770614558.782751,105.2476,-0.661798,5034.653,30,45,90
1770614558.782765,105.2476,-0.661798,5034.653,30,65,90
1770614558.7827787,105.2476,-0.661798,5034.653,33,85,90
1770614558.7827923,105.2476,-0.661798,5034.653,48,105,90
1770614558.7828574,105.2476,-0.661798,5034.653,8,125,90
1770614558.782874,105.2476,-0.661798,5034.653,5,145,90
1770614558.782888,105.2476,-0.661798,5034.653,35,25,120
1770614558.7829018,105.2476,-0.661798,5034.653,37,45,120
1770614558.782916,105.2476,-0.661798,5034.653,31,65,120
1770614558.7829304,105.2476,-0.661798,5034.653,41,85,120
1770614558.7829444,105.2476,-0.661798,5034.653,44,105,120
1770614558.7829585,105.2476,-0.661798,5034.653,7,125,120
1770614558.7829726,105.2476,-0.661798,5034.653,7,145,120
1770614570.6532073,49.50674,6.720255,5213.439,74,25,60
1770614570.6532378,49.50674,6.720255,5213.439,37,45,60
1770614570.6532545,49.50674,6.720255,5213.439,64,65,60
1770614570.6532698,49.50674,6.720255,5213.439,59,85,60
1770614570.653284,49.50674,6.720255,5213.439,61,105,60
1770614570.6532981,49.50674,6.720255,5213.439,58,125,60
1770614570.6533127,49.50674,6.720255,5213.439,55,145,60
1770614570.6533265,49.50674,6.720255,5213.439,17,25,90
1770614570.6533403,49.50674,6.720255,5213.439,16,45,90
1770614570.6533546,49.50674,6.720255,5213.439,16,65,90
1770614570.6533685,49.50674,6.720255,5213.439,18,85,90
1770614570.6533823,49.50674,6.720255,5213.439,17,105,90
1770614570.653396,49.50674,6.720255,5213.439,17,125,90
1770614570.6534097,49.50674,6.720255,5213.439,38,145,90
1770614570.6534235,49.50674,6.720255,5213.439,18,25,120
1770614570.6534379,49.50674,6.720255,5213.439,18,45,120
1770614570.653452,49.50674,6.720255,5213.439,16,65,120
1770614570.6534655,49.50674,6.720255,5213.439,21,85,120
1770614570.6534984,49.50674,6.720255,5213.439,22,105,120
1770614570.6535158,49.50674,6.720255,5213.439,16,125,120
1770614570.6535304,49.50674,6.720255,5213.439,39,145,120
1770614579.1442578,55.62697,4.982136,5385.162,50,25,60
1770614579.144284,55.62697,4.982136,5385.162,46,45,60
1770614579.1442986,55.62697,4.982136,5385.162,50,65,60
1770614579.1443126,55.62697,4.982136,5385.162,150,85,60
1770614579.1443276,55.62697,4.982136,5385.162,16,105,60
1770614579.1443403,55.62697,4.982136,5385.162,16,125,60
1770614579.144353,55.62697,4.982136,5385.162,16,145,60
1770614579.1443658,55.62697,4.982136,5385.162,16,25,90
1770614579.1443782,55.62697,4.982136,5385.162,46,45,90
1770614579.1443906,55.62697,4.982136,5385.162,47,65,90
1770614579.1444032,55.62697,4.982136,5385.162,17,85,90
1770614579.1444159,55.62697,4.982136,5385.162,15,105,90
1770614579.144428,55.62697,4.982136,5385.162,14,125,90
1770614579.1444404,55.62697,4.982136,5385.162,15,145,90
1770614579.1444528,55.62697,4.982136,5385.162,17,25,120
1770614579.1444652,55.62697,4.982136,5385.162,46,45,120
1770614579.1444774,55.62697,4.982136,5385.162,46,65,120
1770614579.1444902,55.62697,4.982136,5385.162,18,85,120
1770614579.1445026,55.62697,4.982136,5385.162,16,105,120
1770614579.1445134,55.62697,4.982136,5385.162,15,125,120
1770614579.1445239,55.62697,4.982136,5385.162,16,145,120
1770614584.9293976,55.62697,4.982136,5402.742,50,25,60
1770614584.9294271,55.62697,4.982136,5402.742,44,45,60
1770614584.9294424,55.62697,4.982136,5402.742,47,65,60
1770614584.9294567,55.62697,4.982136,5402.742,51,85,60
1770614584.9294708,55.62697,4.982136,5402.742,200,105,60
1770614584.9294858,55.62697,4.982136,5402.742,16,125,60
1770614584.9294999,55.62697,4.982136,5402.742,17,145,60
1770614584.929514,55.62697,4.982136,5402.742,44,25,90
1770614584.9295278,55.62697,4.982136,5402.742,43,45,90
1770614584.9295418,55.62697,4.982136,5402.742,44,65,90
1770614584.9295557,55.62697,4.982136,5402.742,50,85,90
1770614584.9295697,55.62697,4.982136,5402.742,16,105,90
1770614584.9295835,55.62697,4.982136,5402.742,15,125,90
1770614584.9295976,55.62697,4.982136,5402.742,15,145,90
1770614584.9296114,55.62697,4.982136,5402.742,45,25,120
1770614584.9296253,55.62697,4.982136,5402.742,44,45,120
1770614584.9296389,55.62697,4.982136,5402.742,46,65,120
1770614584.929653,55.62697,4.982136,5402.742,48,85,120
